Location,Bees,Bird,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_&_Crickets,Vascular_plants
SN75,10.4,77.887,335.2,30.3,41.1,56.1,8.3,8.8,334.3,1.8,404.6
SN76,23.5,79.8645,336.5,30.3,49,62.2,7.6,11,346.4,2,422.3
SN77,24.9,79.8844,323.3,30.4,61.6,59,7.4,11,354,2.3,387.3
SN78,22.9,78.4314,322.3,29.5,47.6,59.6,6.9,9.7,352.8,2.1,350.2
SN79,25,79.925,316.4,30.2,66.3,62.3,6.6,10.5,354.1,2.1,363.6
SN80,43.7,84.7714,320.8,33.6,23.7,50.3,13.5,12,341.7,10.5,553.3
SN81,38.9,84.4421,334,32.9,28.6,52.7,13.2,10.1,341.9,4.6,477.2
SN82,34.3,83.0274,337.7,32.6,33.5,56.1,12.6,8.5,334.7,2.4,445.2
SN83,28.9,82.3332,337.7,30.5,32.4,55.6,12.6,8.6,328.3,2.2,437.8
SN84,35.9,80.9334,331.6,29.7,42.7,58.6,10.3,9.3,333,1.9,466.1
SN85,10.4,77.791,334.4,30.3,38.2,56.7,8.3,7.7,328,2.1,415.3
SN86,10,77.413,333.7,30,44.9,54.6,7.5,9.5,339.3,2.3,398.8
SN87,10.6,76.6396,321.8,29.6,47,58.9,6.7,9.7,339.3,2.1,372.1
SN88,8.2,76.2736,314.9,29.1,52.7,58.6,6.8,9.8,341.8,0.8,351.9
SN89,26.9,78.2186,323.9,29.5,59.4,58.6,5.3,10.4,345.6,0.8,385.4
SN90,40.5,85.8853,320.9,33.4,39.4,54.9,15.6,11.1,352.9,8.7,537.1
SN91,38.2,84.0313,334.8,33.3,33.6,49,14.8,9.4,337,3,466.7
SN92,32.1,84.714,332,32.5,42,50.1,15.8,9.9,333.9,3.1,413.8
SN93,33.4,82.7461,327.8,30.6,36.7,52.2,15.5,8.2,320,2.3,403
SN94,31.9,82.9908,345.1,31,60.4,50.8,11,10.3,328.2,2.1,443.3
SN95,23.4,81.8289,338.1,30.6,65.3,43.8,9.1,9.6,332.9,2.3,417.7
SN96,24.4,82.7379,343.9,31.6,67.9,51.8,9,11.6,340.1,2.5,430.6
SN97,24.6,81.0837,338.6,29.9,69.4,49.2,8.8,10.7,347.6,2,419.5
SN98,29,80.4764,285.1,32.1,75.7,59.8,8.8,12.6,358,4.5,397.5
SN99,31.1,79.6509,311.8,29.2,75.6,59.7,7.9,12.1,348.7,3.8,380.3
SO00,44.9,86.1031,319.3,33.4,30.1,51.7,15.5,10,351,9.2,541.5
SO01,38.6,85.1439,333,33.2,31.4,46.1,15.5,10.2,341.5,4,477.9
SO02,34.8,89.4517,337.2,33.5,46.7,60.4,16.6,11,341.6,8.4,434.6
SO03,33.2,84.116,292.3,31.8,50.2,47.3,16.5,10.1,329.3,3.1,392.6
SO04,47.9,85.6288,340.6,30.7,61.6,56.7,14.5,11.1,329.8,3.4,429.2
SO05,55.2,87.1579,324.2,33.2,61.7,65.5,12.8,11.7,323.3,3.6,408.6
SO06,49.7,83.6237,303.1,30.6,68.7,60.4,9.9,12.1,325.3,1.8,392.8
SO07,27.1,80.4013,333.7,32.5,65.7,43.3,8.7,10.4,341.8,4,411.9
SO08,51.2,81.4584,310.4,32.2,70.9,64.1,9,12.7,358.4,4.7,381.8
SO09,59,81.3334,285.9,31.3,70.8,71.3,7.3,13.2,349.9,5,407.7
SO10,47.5,86.9429,324.9,35.8,44.2,66.1,14.7,12.8,361.9,12.2,489.2
SO11,44.3,89.688,325.7,33.4,50.1,63.6,16.2,12.2,355.4,10.7,513.1
SO12,20.3,90.67,320.8,34.8,52,70.5,15.8,14.9,351.1,10.1,416.2
SO13,42.7,91.4396,285.3,34.3,48.7,72.4,15.6,14.8,341.8,8,411.7
SO14,51.3,90.5759,327.7,34.4,57.4,76.7,15.1,14.2,338.3,5.6,416.7
SO15,37,82.8195,344.8,29.6,65.3,46.7,13.7,10.9,326.2,2.2,436
SO16,45.8,82.669,316.9,30.1,66.3,48.8,10.7,11.6,332.3,3,393.7
SO17,31,81.6167,330,30.9,65.5,46.6,9.1,11.4,342.2,4,400.6
SO18,57.9,82.0193,297.4,31.7,68.9,66.9,8.4,12.5,347.7,4.7,386.9
SO19,68.3,86.1185,282.1,34,64.6,89.9,7.3,12.8,312.3,6.1,413.9
SO20,47,86.73,321.3,37.2,46.7,68.4,15.1,14.2,368.6,13,518.7
SO21,39.8,90.1868,325.4,35.9,69.7,85.3,15.3,16.5,376.5,12,505.3
SO22,42.7,86.5893,329.5,33,44.6,52.7,16.3,11.7,339,5.4,492.1
SO23,39.6,85.2168,336.8,30.3,48.5,47.8,16.1,10,325.1,4.1,458.9
SO24,53.5,89.7275,283.1,34.5,51.3,82.4,14.5,15.4,346.3,8.3,414.1
SO25,59.4,88.7206,317.6,33.7,63.3,83.6,14.8,14.9,340,7.6,426.7
SO26,60.4,87.0764,293.1,32.9,68.5,74.8,12.5,13.1,330.8,5,394.3
SO27,62.3,86.3915,291.4,32,69.3,77.6,10.7,13.1,329,4.3,395.2
SO28,63,85.4288,290,33,71.6,81.4,7.8,13,341.3,4.7,399.9
SO29,69.5,90.0457,280,34.5,67.3,96.7,8.5,12.6,325.6,7.3,401.8
SO30,33.1,86.7981,243.9,36.6,67.7,80.2,15.2,16.6,364.9,13.1,450.8
SO31,22.9,85.444,239.3,36.5,62,67.5,13.7,15.9,349.8,10.6,433.2
SO32,28.1,86.9445,262.4,36.4,63,89.7,14.9,17.1,357.9,11.8,446.3
SO33,44,85.9305,247.2,36.1,55.4,77,11,16.1,332.5,8.5,433
SO34,54.1,87.7197,215.3,35.7,58,82.9,11.8,15.4,335.8,9.3,396.3
SO35,54.4,87.437,225.6,35,54.4,81.4,9,15.2,322.5,8.4,397.6
SO36,61.5,87.9856,280.2,35.6,63.2,84.9,10.6,16,349.6,8.7,395.2
SO37,68.3,89.1173,284.9,34.9,69.7,93,9.1,14.3,350.3,8.5,389.7
SO38,67.3,89.5734,264,34.8,62.7,93.4,9,13.6,337.7,8,363.8
SO39,66.8,88.1305,291.9,34,70.2,86.4,9.2,12.3,331.8,6.7,400.1
SO40,30.9,86.1727,234.8,36.9,68.8,79.3,13.8,16.7,360.8,12.8,427.4
SO41,31.8,86.3279,236.2,37.4,68.2,69.3,13.5,15.9,338.5,13.5,429.4
SO42,28.3,85.7633,235.1,37.1,64.1,74.5,12.3,16.6,339.9,11.8,432.8
SO43,43.1,86.6218,207.5,36.3,61.4,77.1,11.9,16.5,335.4,9.7,399.6
SO44,53.3,86.69,210.4,36.2,61.5,77.5,10.5,15.5,330.9,10,402.2
SO45,54.5,86.4975,243.5,35.9,60.1,77.4,9.8,15,333.4,9.7,403.3
SO46,65.1,87.5772,260.6,36.1,68.3,88.4,9.1,15.4,351.9,8.9,392.3
SO47,70.2,88.997,237.1,36.2,71.3,91.4,10.1,14.8,365.8,8.8,386
SO48,71,89.597,262.7,36.2,46.8,91.6,9.7,11.8,323.5,8.8,365.5
SO49,67.1,89.4251,300.5,34.7,66.7,90.5,9.1,12.2,324.8,7.5,397.7
SO50,53.7,90.9511,252.9,38.4,65,90.8,16.4,14.9,381.9,13.9,455.9
SO51,51,92.481,256.8,39,67.2,92.5,16.1,14.8,385.8,12.7,461.3
SO52,38.1,87.7897,198.1,37.8,63.2,70.7,11.6,13.7,336.6,12.3,395.5
SO53,49.9,87.7565,211.5,38,68.6,83.9,12.1,14.6,358.8,11.6,411.9
SO54,55.6,87.2159,204.4,38.3,65,79.8,12.3,13.9,344.6,11.5,404.7
SO55,51.2,87.0378,262.7,36.5,63.8,82,10.1,14.8,347.8,10,396.8
SO56,61.6,86.686,261.6,36.2,66.2,87,9,14.4,358.5,9.5,387.1
SO57,75.5,89.3517,271.5,35.7,64.4,92,10.1,13.5,368.2,9.1,383.1
SO58,67,87.6874,272.9,36,55,87.6,9.8,11.4,313.8,8.5,377.2
SO59,74,89.1689,261.9,36,43.7,93.7,8.6,11.2,319.9,8.6,361.9
SO60,66.1,92.1592,248.4,43.1,72.1,93.7,16.2,15.2,395.8,15.5,451.4
SO61,54.8,92.2693,277.4,37.6,73.4,91.7,16.7,14.4,382.9,13.5,472.4
SO62,47.6,88.9377,201.2,38,73.1,92.2,14.2,15.8,378.5,12.1,403.3
SO63,35.8,86.231,197.5,37.1,62.7,71.6,11.7,14.6,343.8,11,399.8
SO64,58.6,85.9564,198.5,37.8,65.3,74.1,10.6,15.2,340.1,10.2,403.5
SO65,48,85.626,268,36.5,63.3,82.2,10.3,13.8,341.7,10.2,397.4
SO66,58.1,85.7741,255.8,38,63.1,84.8,9.6,14.3,363.4,10.1,389
SO67,76.9,88.8739,271.8,36.4,61.4,93.5,10.2,12.7,377.9,9.7,380.4
SO68,70.3,88.8026,252.7,36.1,42,92.4,9.8,9.9,322.3,8.5,372.7
SO69,74.9,89.0287,209.4,36.2,46,95.5,9.2,10.3,325.3,9.3,374.3
SO70,72.1,89.913,190,41.7,57.9,82.3,16.9,12.4,365.9,14.5,403.8
SO71,68.6,93.6426,184.5,43.8,74.1,91.9,17.6,14,370.6,12.4,406.9
SO72,66.2,90.0057,194.8,42.3,67.7,82.7,16.8,12.4,366,11.9,409.9
SO73,81.3,92.3263,206.1,40.4,77,93.6,14.9,13.5,386.7,10.9,407.6
SO74,87.4,91.7877,253.1,41.2,79,94.2,13.4,14.1,385.8,10.8,444
SO75,76.6,89.9698,261,41.4,73.4,89.4,13.1,12.7,377.7,10.8,394.1
SO76,84.6,90.2994,217.8,39.8,71.4,92,8.5,12.6,383.2,10.6,400.2
SO77,89.8,90.695,269.2,37.9,60.4,92.3,6.4,12.2,381.4,10.6,395.7
SO78,88.2,90.7081,229,36.5,54.6,95.2,7,10.8,384.8,10.1,386.6
SO79,84.8,92.2808,198.1,35.5,67.3,99.4,7.1,9.2,370.1,9.9,377
SO80,60.6,86.4386,252.3,39.1,63.5,76.3,13.8,12.1,353.5,13.1,453.9
SO81,70.9,88.8281,239.9,40.7,69.4,82.8,14.2,13.2,363.8,11.8,439.3
SO82,70.1,91.4621,170.5,41.1,77.1,81.3,15.5,12.9,370.1,10.9,411.2
SO83,74.7,91.9454,173.5,43.7,78.2,83.5,14.5,12.4,376.4,10.5,394.4
SO84,81.1,91.4501,173.5,42.5,83.4,88.3,14,12.9,381.4,10.5,410.7
SO85,86,91.0292,217.7,42.1,83,89.1,11.2,12.6,380.7,10.5,433.3
SO86,90.1,90.9679,192.6,40.2,77.3,91.4,7.5,12.4,380.6,10.5,410.4
SO87,91.5,91.5704,213.3,38,75.7,94,6.5,12.5,379.7,10.7,408.3
SO88,88.7,91.5491,217.3,36.7,79.1,95.6,6.1,11.6,376.6,10.8,396.3
SO89,87.7,90.2427,190.6,35.8,73.6,99.3,5.8,9.1,365.6,10.7,386.7
SO90,59.6,85.8188,214.5,38.9,70.6,75.9,13.8,11.5,354.2,12.7,395.7
SO91,65.5,86.1413,243.9,39.7,73,79.2,13.5,12.3,353.7,12,416.1
SO92,73.1,87.2678,238.9,41.6,77.2,83.6,13.5,13.1,365.4,11.4,432.7
SO93,72.8,89.4362,187.4,43.6,85.9,83,11.5,14.1,378.1,10.3,407.1
SO94,72.8,89.85,171.9,44.4,85.4,83.8,10.8,13.1,376.6,10.4,401.2
SO95,71.1,88.8694,168.9,43.1,84.2,84,10,12.8,374,10.7,416.7
SO96,83.4,90.3075,246.8,41.6,83.6,88.1,8.3,13,377.7,10.6,395.2
SO97,89.9,89.2629,252.7,38.2,93.1,93.4,6.5,13.8,377,10.7,418.8
SO98,90.3,89.7116,255.3,37.5,93.4,92.2,6.4,13.4,373.8,10.8,401.9
SO99,81.9,86.5084,239,33.5,90,86.1,6.2,17,341.3,12,397.4
SP00,57,85.7575,181.3,38.8,68.8,71,12.5,10.3,348.7,12.6,401.4
SP01,61.7,86.165,201.4,39.5,74,76.3,13.3,11.9,350.2,11.9,393.6
SP02,72,85.6545,216.2,40.5,76.6,80.5,13.6,12.6,352.2,11.8,400.7
SP03,73,87.7609,178.5,43.2,86.8,85.7,12.7,14.5,378.8,10.9,411.5
SP04,72.8,87.4199,178.7,42.9,89.1,83.3,10.6,13.8,374.6,10.4,408.3
SP05,71.7,87.5367,178.7,41.7,87.4,84.4,10.1,13.1,371.5,10.7,418.1
SP06,82.4,89.3161,264.3,40.2,88.2,91,7.4,13.6,371.2,10.6,424.8
SP07,89.1,88.8924,268,38,97.6,94,6.7,15,367.4,11,415.4
SP08,78.6,85.9494,236.2,36.3,93.3,87.7,7.1,16.4,348.1,12.1,401.7
SP09,74.5,84.9046,216.7,32.7,91,80.5,7,17.5,342.2,12.7,398
SP10,62.3,88.0635,168.7,39.1,74.5,64.9,11.5,12,383.6,11.7,403.1
SP11,65.4,85.8177,179.8,39.9,76.5,71.1,12.4,10.6,345.7,11.8,414.7
SP12,77.8,86.6443,192.7,41.5,83.7,84.6,13.2,13,354.4,11.3,396.2
SP13,77.1,85.797,202.6,42.6,81.4,86.4,13.5,14.2,355.7,11.4,409.9
SP14,74.9,84.6188,154.7,39.6,84,84.1,10.9,13.8,367.5,11,412.3
SP15,73,85.2873,168,38.5,88.4,83.7,9.9,13.7,362.7,10.8,404.8
SP16,67.6,85.7639,227.2,39.7,85.9,89.3,8.8,13.5,361.3,11.1,414.4
SP17,80.4,86.3096,253.9,37.8,92.9,89.7,7.1,15.8,347.6,11,418.6
SP18,78.7,85.5691,216.3,35.7,92.8,83.2,7,16.2,345.2,12,404
SP19,62.7,86.4401,193.2,31.8,90.1,77.7,7.6,16.2,340.6,10.3,399
SP20,74,87.3175,160.1,40.5,85.1,76.5,13.6,13,363.3,10,407.8
SP21,78.3,86.1267,167,41,85,84.4,13.1,12.6,363.2,10.2,405.4
SP22,81.1,85.7012,153.8,40.6,86.2,88.3,13.2,13.7,362.2,10.2,395.9
SP23,68.3,83.2318,152.3,40.4,84.2,78.5,10.5,12.2,355.7,10.6,410.5
SP24,71.6,81.7355,153.4,37.4,81.2,73.1,10.1,12.1,357.2,10.8,404.2
SP25,73.8,86.9537,158.4,39.8,89.3,84,9.7,14.2,366.3,10.7,406.7
SP26,70.6,84.1308,158.9,36.8,92.6,86.7,9.2,14.1,364.7,11.2,407.1
SP27,54.1,84.5824,195.9,35,90.9,77.2,7.9,15.7,341.5,11,425.3
SP28,76.1,86.8119,166.1,35.9,95,77.7,7.6,16.1,347.2,10.9,405.8
SP29,54.6,86.0218,166.6,33.7,90.3,74.3,7.3,15.2,343.7,11.6,385.5
SP30,77.3,88.0613,155,40.3,92.5,74.3,15.3,13.1,367.7,10.4,402.7
SP31,84.3,86.219,182,40.8,92.6,83.9,16.2,13.7,353.5,10.4,411.9
SP32,82,85.1562,159.7,40.1,90.3,82.5,15.5,13.6,353.2,10.5,397.7
SP33,65.5,83.3746,150.2,40.3,82.7,74.8,11.8,11,333.8,10.2,392.8
SP34,66,80.6148,140.3,38,79.6,72.1,10.1,11.1,333.7,10.3,393.6
SP35,70.3,82.353,150.9,37.8,80.7,76.4,10,12.4,358.6,10.7,402.1
SP36,63.4,82.5071,159.4,35.6,83.8,79.8,8.9,14.2,358.4,10.8,397
SP37,55.4,89.6687,185.5,35.6,95,79.5,8.5,16.5,353.2,11,409.6
SP38,47.5,85.0234,173.4,32.3,88.3,80.3,8.2,15.7,330.8,10.5,402.5
SP39,46.2,86.5782,169.7,33.2,89.8,76.6,8,14.9,340.4,9.9,403.6
SP40,86.6,90.0175,198.8,40.8,102.3,85.7,16.5,14.2,374.4,11.8,429.5
SP41,83.8,87.3172,187.3,40.5,96.1,80.6,16.7,13.7,351.7,11,411.9
SP42,75,85.9373,152.3,40,90.4,76.1,14.4,13,347.6,10.4,389.7
SP43,66.6,84.925,140.9,39.2,89.4,69.1,12.3,11.7,339.6,10.1,386.8
SP44,63.9,85.1276,144.8,39.2,91,74.2,11.4,11.9,333.1,9.9,396.6
SP45,65.8,80.8157,133.8,36.4,81.3,71.4,8.3,15.4,348,9,374.7
SP46,67.2,80.4277,135.9,35.4,81.7,68,8.2,15.4,352.7,9.3,372.7
SP47,57.3,78.4619,143.8,34.6,81.5,74.3,8,14.6,348.4,9.3,384.1
SP48,54.9,79.4199,138.6,34.8,85.6,77.3,7.3,13.4,350.3,8.9,377.5
SP49,46.7,83.3493,159.9,32.4,86.9,69.5,9.1,14.8,333.9,8.6,399.5
SP50,87,90.0547,185.8,40.8,103.3,86.9,16.4,15.1,377.1,12,428.9
SP51,82.8,87.6155,158,39.9,97.8,80,16.1,13.7,354.8,10.9,381
SP52,69.5,85.1252,154,40.3,89.7,73.7,13.5,12.7,351.3,10.1,389.6
SP53,62.3,81.3557,154,38.2,80.4,68.6,8.6,11,340.6,9.8,381.9
SP54,65.9,82.1505,132.2,38.1,78.6,72.9,9.2,12.3,345.6,9.7,363.3
SP55,64.2,84.5549,133.4,38.7,84.9,76.1,9.2,12,345,10.1,355.3
SP56,52.8,80.1913,138.4,35.9,82.6,81,5.6,13.9,352.7,10.2,357.2
SP57,64.2,79.3777,144.2,35.3,83.7,78.5,7.9,15.8,350.1,9.4,385.8
SP58,49.4,80.5996,133.4,35.4,78.2,77.7,7.1,15.7,342.5,9.5,360.1
SP59,45.6,85.1919,154.5,34,88.7,89.4,9.2,15.3,334.2,9.2,388.3
SP60,85.6,87.0559,148.1,39.4,100.8,80,16,13,360.3,11.6,380.6
SP61,68.6,86.901,167.7,39.4,95,69.2,12.3,11.9,352.1,10.6,416.4
SP62,67.2,87.7526,137.8,39.4,98,68.7,10.3,11.8,352.6,11,364.7
SP63,69.1,87.1649,136.9,39.4,95.7,74.2,11.7,12,346.5,10.4,369.1
SP64,57.7,81.1164,156.3,38.1,74.6,73.9,7.2,11.1,340.6,10,368.6
SP65,54.8,82.4174,129.7,36.9,79.3,80.8,8.8,12.6,353.2,8.4,348.6
SP66,47,80.0448,130.3,36,78.7,71.9,7.7,13.8,354,9.7,346.8
SP67,52.1,81.5732,131.9,35.2,81.7,74.9,5.8,14.9,360,11.8,351.8
SP68,44.5,80.9537,131.7,34.7,75.7,74.9,6.8,14.2,340.5,11.1,352.5
SP69,58,81.1831,140.7,32.9,81.6,70.1,6.8,15.4,340.2,9.6,366.9
SP70,77.2,90.9547,155,40.4,100.2,73.5,13.5,15.5,376.7,11.5,392
SP71,56,85.834,150.1,39.3,82.8,59.5,10,11.2,347.9,10.2,386.5
SP72,53.5,86.3147,145.8,39.1,73.4,72.3,10.1,11.5,350.3,10.2,371.9
SP73,60.4,88.5926,135.6,39.8,93.5,69,9.9,11.8,355.2,10.2,354
SP74,60,85.7576,147.6,38.6,74.5,76.1,8.9,11.1,357.3,9,364.6
SP75,55.9,86.9704,153.3,38.4,80.1,81.1,9,13.4,354.1,10.4,370.4
SP76,61.2,86.7749,153.2,37.2,86.2,84.9,10.5,15.3,356.6,11.7,376.2
SP77,53.2,83.6441,144.9,36.3,84.4,78.4,8.3,15.2,352.6,10.6,372.7
SP78,41.8,80.5537,133.2,35.7,77,76.8,8.6,14.6,359.4,11.1,357.3
SP79,41.7,82.073,134.1,33.8,73.8,78.7,5.8,15.4,348,10.6,357.8
SP80,71.6,89.3518,186.7,38.6,96.2,68,11.3,14.9,367.1,12.2,434.9
SP81,59.8,88.4563,166.3,40.6,82.8,60.2,10.3,13.3,359.9,10.2,409.7
SP82,65.7,89.9336,136.9,39.6,94.4,75,9.1,12.9,362,11,359.9
SP83,65.7,91.4844,168.4,39.4,101.5,76.1,9.9,13.3,356,11.4,422.5
SP84,61.2,91.9563,167.3,39.2,90.8,77,9.7,12.7,353.3,11.2,397.2
SP85,63.8,92.6138,154.9,39.1,90.3,83.7,9.2,13,350.1,10.2,372.5
SP86,57,92.9697,156.3,37.9,88.8,84.2,9.1,14.5,361.4,10.7,376.8
SP87,28.6,89.7287,147,37.1,82.2,84.7,9,14.5,362.8,8.6,375.3
SP88,36.1,92.9082,147.1,37.2,75.9,87.8,8.4,14.6,358.4,8.9,377.3
SP89,38.1,85.6328,137.3,34.7,80,80.5,5.2,13.8,367.8,10.8,361.6
SP90,68.8,90.1269,182.7,38.5,95.3,64.6,10.3,13.9,361.4,12,425.6
SP91,68.9,89.8297,175.1,38.2,95.5,65.2,9.9,14.3,359.7,11.8,408.9
SP92,74.5,95.8473,168,37.7,102,79.3,10.3,15.2,364.1,11.1,390.2
SP93,60.2,96.0572,176.1,38.6,94.4,80.4,9.3,15.9,364,12.2,390.4
SP94,63,93.3988,142.8,38.7,94.2,84,9.1,13.9,354.5,10.9,365.8
SP95,50.6,96.4756,149,38.6,91.1,85.3,9.3,14.6,352.8,10.7,378.9
SP96,49.9,96.0153,152.5,38.4,92.5,89.1,9.2,14.8,352.6,10.8,375.6
SP97,36.2,93.3341,144.4,37.5,88,85,8.8,15.7,361.3,9.2,383.3
SP98,25.8,91.8194,147.4,36.8,86.6,87.3,8.8,15.9,363.3,8.9,377.4
SP99,33.1,92.1448,146.9,35.8,85.4,87.8,8.8,16.7,370.4,9.6,381.3
SR89,64.6,77.4121,307.5,35.3,67.5,63.9,14.7,9.2,385,11.7,489.8
SR99,69.3,81.028,313.8,35.2,75,71.2,16.7,9.9,395.1,13.7,500.8
SS09,68.8,77.631,274.2,35.5,67.5,66.4,14.1,9.4,378.3,12.1,463.6
SS10,66.1,69.017,267.2,36.1,27.1,65.1,7.4,9.8,337.8,9.2,428
SS11,67.9,64.713,287.4,37.1,40.6,80.5,5.1,11.3,349.8,9.1,455.2
SS14,66.3,71.9791,319.9,39.5,43,64.4,13,8.6,361.8,9.6,525.3
SS19,68.2,79.7406,318.7,35.3,72.8,71.1,15.7,10.1,391.8,13.1,526.5
SS20,62.7,77.0328,236.7,39.2,61.5,80.4,9.4,12.2,384.9,12.7,315.3
SS21,52.2,74.9153,243.6,37.9,57.8,73.4,4.1,9.3,363.6,10.5,310
SS22,57.7,75.2377,241.3,37.6,55.1,79,3.6,9.6,355.7,10,319.3
SS30,48.3,71.7239,233.7,37.2,49.1,79.6,3.1,7.8,344.1,8.1,304.3
SS31,60.2,72.4644,242.9,37.1,47.1,79.5,3.7,8.7,346.9,8.1,313.2
SS32,52.6,73.8813,243.8,37.2,45.3,78.8,2.9,8.5,351.3,9.5,315.8
SS38,72.6,57.2801,314.7,36.7,58.3,57.5,15.2,10.8,366.5,12.1,508.7
SS39,69.5,58.9642,310.9,36,67.5,62.8,15.9,10.7,379.9,12.4,499.6
SS40,46.5,72.7008,241.9,37.8,55.5,79.8,3.2,8.7,352.8,8.7,310.3
SS41,51.9,73.8542,239.1,38.6,64.4,81.3,3,9.6,356,8.6,312.8
SS42,55,80.8644,244.4,41,73.8,46,10.4,10.4,388.8,9.3,334.3
SS43,67.9,84.1983,312.9,38.9,68.7,72.2,17.1,11.7,422.5,13.3,463
SS44,75.5,82.901,285.3,40.4,70,72.3,17.5,12.2,428.7,13.5,384.1
SS48,72.4,84.9335,308.9,35.3,77.9,74.8,18.9,9.6,400.2,14.8,490.8
SS49,67.7,87.5749,313.6,34.8,74.9,74.7,18.4,10,390.8,14.8,514.2
SS50,17.9,71.781,222.6,37.9,49.5,79.4,3.4,7.8,343.6,8.2,310.6
SS51,22.1,72.7685,260.3,39,56.3,80.6,3.7,9.2,344.5,8.2,325.2
SS52,26.7,70.4267,257.2,39.1,44.4,80.4,4.2,9.4,340.2,7.7,336.5
SS53,54.2,79.0796,271.8,40.3,66.7,45.1,11.8,9.2,389.3,9.3,364.8
SS54,59.6,78.0602,265.1,40,51,82.1,7.8,9.3,386.7,7.5,363.1
SS58,70.9,87.8107,306.7,35,75.5,75.4,18.8,10.1,395.8,14.9,531.9
SS59,65,88.6946,304.2,34.7,73,75.1,18.5,10.3,387.6,14.9,531.7
SS60,19.4,71.9416,191,38.6,51.5,79.4,4.2,9.3,342.4,7.8,317.1
SS61,20.9,72.1511,247.2,39.9,53.1,80.3,4.1,9.6,342.5,7.6,322.1
SS62,22.3,69.383,247,39,42.3,81.4,4.1,9,338.3,7.6,338.3
SS63,23.6,73.1735,242.2,38.9,33.2,79.9,3.4,6.3,344,8.7,350.4
SS64,32,76.5501,255.9,39.7,41.9,78,5.5,6.8,363.6,8.2,363.9
SS68,73.2,85.3449,305.8,36.1,70.3,74.9,18.8,10.2,396.2,14.8,542
SS69,65.4,89.9436,303.4,34.9,71.7,74.2,18.6,10.4,386.2,15.1,549.1
SS70,22.1,70.1891,188.6,40.6,72.8,85.4,5.1,10.2,345,8.7,324.9
SS71,15.4,71.6455,226.2,38.4,33.2,79.3,3.5,5.7,339.9,7.7,310.9
SS72,19.1,72.0392,228.3,39.5,38.4,79.5,3.9,7,342.6,8.3,344.5
SS73,26.8,74.9362,235.4,39.8,39.1,80.1,4.3,5.9,350.6,9,363.8
SS74,44.8,78.82,294.7,39.5,39.7,71.9,5.6,6.4,362.4,7.9,431
SS75,32.2,71.5107,315.9,38.1,31.8,67.5,12.7,6.7,373.6,10.3,493
SS77,81.6,73.1578,315.7,36.8,45.4,64.3,17.4,12.8,371.5,14,541.8
SS78,69.4,90.4311,308.6,34.9,72,73.5,18.4,10.9,388.5,15.7,559.3
SS79,66.4,90.1852,303.2,34.9,73.5,75.3,18.9,10.5,387.2,15.4,549.2
SS80,45.6,70.9481,187.5,41.8,77.6,58.9,7.3,12.2,357,12.7,330.1
SS81,21.2,73.287,216.1,40.1,37,79.8,3.5,6,346.5,8.2,338.4
SS82,26.2,74.0337,221.5,41.7,45.3,81.8,4.3,7.3,348.4,8.5,358.2
SS83,43.8,75.7444,234.5,40.9,45.8,76.1,7.8,7.1,366.4,8.5,382.5
SS84,68.8,83.0577,288.6,41,48.2,62.3,12.5,8.9,403.9,10.7,452.5
SS87,74.9,87.7206,291.9,36.1,73.7,74.6,18.6,12.5,404.5,15.2,554.1
SS88,75.7,88.8535,301,35,58.9,76.5,17.7,12.1,387.6,15.4,542
SS89,44.6,85.0634,319.9,33.2,25.8,52.6,12.8,8.9,333.1,12.4,536.9
SS90,46.8,72.9512,164.6,43.5,63,76.9,7.3,12.6,370,12.7,344.7
SS91,48.9,72.5029,224,42.8,62.6,77.8,7.9,11.4,365.5,11.5,361.6
SS92,51,76.1496,222.4,42.9,65.9,81.7,8.1,9.3,376.2,9.5,368.5
SS93,50.3,77.7411,229,42.3,58.2,79.9,8.3,8.9,377.3,9.3,390.3
SS94,56.3,83.3111,255.8,40.6,41.9,69,9.3,9.9,380.5,10.6,458.5
SS96,69.1,77.5835,226.9,38.5,64.8,64.7,16.9,10.2,379.2,13.9,476.1
SS97,58,85.5722,284.1,36.7,55.6,42,15,6.8,365.1,14,473.8
SS98,45.2,86.0871,302.7,34,16.6,50.8,14.8,8.8,338.3,12,548.2
SS99,44.1,84.6408,325.3,33.3,29,46.1,12.4,10.7,338,10.4,530.2
ST00,60.1,75.4588,159.3,44.5,76.4,81.4,7.8,11.6,388,11.9,357.2
ST01,59.2,77.478,214.5,44.4,79.3,83.9,8.5,12.3,389.9,14.6,395.3
ST02,54.7,76.1121,223.1,43.5,64.7,80.9,8.1,9.1,378.7,9.3,392.9
ST03,52.8,79.5953,211.2,42.5,60.2,79.6,8.3,10.2,381.1,11.4,419.7
ST04,69.8,85.5367,162.9,38.8,64.7,76,8.8,11.6,389.1,11.6,393.1
ST06,74.3,84.2569,247.7,39.3,74.3,75.7,15.8,11.1,399.5,17.3,499.2
ST07,51.7,85.9269,284.1,37.3,53.4,53.9,13.7,8.7,366.7,12.1,472.3
ST08,48.4,86.4403,295.8,34.5,41.9,51.7,13.8,9.2,356.4,12.6,539
ST09,48.7,86.6592,310.8,34.4,42,59.8,14,11.6,359.2,12.7,572.3
ST10,65.8,76.2821,211.6,44.7,79.3,83.6,7.4,9.6,391.7,10.2,380.2
